quadkey_z12,download_2019-Q1,download_2019-Q2,download_2019-Q3,download_2019-Q4,download_2020-Q1,download_2020-Q2,download_2020-Q3,download_2020-Q4,download_2021-Q1,download_2021-Q2,download_2021-Q3,download_2021-Q4,download_2022-Q1,download_2022-Q2,download_2022-Q3,download_2022-Q4,download_2023-Q1,download_2023-Q2,download_2023-Q3,download_2023-Q4,download_2024-Q1,download_2024-Q2,download_2024-Q3,download_2024-Q4,download_2025-Q1,download_2025-Q2,upload_2019-Q1,upload_2019-Q2,upload_2019-Q3,upload_2019-Q4,upload_2020-Q1,upload_2020-Q2,upload_2020-Q3,upload_2020-Q4,upload_2021-Q1,upload_2021-Q2,upload_2021-Q3,upload_2021-Q4,upload_2022-Q1,upload_2022-Q2,upload_2022-Q3,upload_2022-Q4,upload_2023-Q1,upload_2023-Q2,upload_2023-Q3,upload_2023-Q4,upload_2024-Q1,upload_2024-Q2,upload_2024-Q3,upload_2024-Q4,upload_2025-Q1,upload_2025-Q2,latency_2019-Q1,latency_2019-Q2,latency_2019-Q3,latency_2019-Q4,latency_2020-Q1,latency_2020-Q2,latency_2020-Q3,latency_2020-Q4,latency_2021-Q1,latency_2021-Q2,latency_2021-Q3,latency_2021-Q4,latency_2022-Q1,latency_2022-Q2,latency_2022-Q3,latency_2022-Q4,latency_2023-Q1,latency_2023-Q2,latency_2023-Q3,latency_2023-Q4,latency_2024-Q1,latency_2024-Q2,latency_2024-Q3,latency_2024-Q4,latency_2025-Q1,latency_2025-Q2,wkt
122003002120,4.241,2.694714285714286,5.177818181818182,9.890818181818181,8.1648,7.97925,9.294142857142857,6.510285714285715,13.242846153846154,12.396833333333333,11.137636363636364,16.410416666666666,24.677625,13.42590909090909,12.88075,23.291,21.427285714285713,11.4796,18.7602,44.330875,27.23485714285714,34.234300000000005,56.01842857142857,52.66833333333334,35.6113,23.8565,3.3133333333333335,3.2881428571428573,6.831090909090909,10.624545454545453,7.5301,6.860333333333333,4.825928571428571,6.150785714285715,6.522384615384615,9.130333333333335,13.289363636363635,10.164,15.033625,12.597181818181818,9.19375,8.68925,11.431,8.0356,12.361600000000001,15.544875,11.036142857142856,10.3334,13.072714285714286,11.956166666666666,9.502600000000001,6.611666666666667,115.66666666666667,74.14285714285714,55.27272727272727,62.09090909090909,68.0,48.166666666666664,49.642857142857146,56.285714285714285,41.30769230769231,84.0,80.0909090909091,49.0,35.375,39.0,53.125,54.625,56.714285714285715,43.5,36.5,33.125,42.714285714285715,35.5,27.857142857142858,31.833333333333332,64.5,33.833333333333336,"POLYGON ((6.064453125 35.81781315869663, 6.064453125 35.88905007936092, 5.9765625 35.88905007936092, 5.9765625 35.81781315869663, 6.064453125 35.81781315869663))"
122003002121,,,,,,,1.593,,7.57,,,27.866,,,,31.67975,,,50.015,,20.742,,,,,,,,,,,,2.476,,2.217,,,9.454,,,,23.2055,,,6.99,,26.255,,,,,,,,,,,,29.0,,32.0,,,20.0,,,,32.25,,,25.0,,42.0,,,,,,"POLYGON ((6.15234375 35.81781315869663, 6.15234375 35.88905007936092, 6.064453125 35.88905007936092, 6.064453125 35.81781315869663, 6.15234375 35.81781315869663))"
122003002122,,,,,,,,10.27,,,,34.838,,,,,,,,,2.447,,,,,,,,,,,,,2.318,,,,20.991,,,,,,,,,2.309,,,,,,,,,,,,,58.0,,,,40.0,,,,,,,,,41.0,,,,,,"POLYGON ((6.064453125 35.746512259918504, 6.064453125 35.81781315869663, 5.9765625 35.81781315869663, 5.9765625 35.746512259918504, 6.064453125 35.746512259918504))"
122003002123,,0.601,3.24,,0.577,,0.7446666666666666,1.132,6.18,5.527,30.186,,6.897666666666667,38.14325,63.7234,34.49225,25.212,39.888666666666666,1.255,29.716,32.3785,24.28933333333333,29.21966666666667,36.92483333333334,38.54225,33.3278,,0.7025,1.484,,0.425,,0.9203333333333333,0.415,10.202,1.5295,4.359,,9.655,21.4505,17.2718,3.663,12.2095,16.017666666666667,9.574,13.863666666666665,13.1365,10.637666666666666,11.389,16.948833333333333,23.97925,12.702200000000001,,373.5,52.0,,57.0,,64.0,69.0,44.0,31.5,18.0,,48.0,32.25,34.8,32.25,43.75,25.333333333333332,50.0,41.666666666666664,37.0,23.666666666666668,31.0,41.666666666666664,26.0,63.4,"POLYGON ((6.15234375 35.746512259918504, 6.15234375 35.81781315869663, 6.064453125 35.81781315869663, 6.064453125 35.746512259918504, 6.15234375 35.746512259918504))"
122003002130,,,,,,,,,,,,,14.023,,,,11.0815,7.1955,,,,,,17.369,,1.151,,,,,,,,,,,,,20.712,,,,0.783,3.76025,,,,,,10.2415,,0.212,,,,,,,,,,,,,30.0,,,,42.5,35.75,,,,,,31.0,,117.0,"POLYGON ((6.240234375 35.81781315869663, 6.240234375 35.88905007936092, 6.15234375 35.88905007936092, 6.15234375 35.81781315869663, 6.240234375 35.81781315869663))"
122003002131,,,,,,,,,,,,,,,2.978,,,,,,,,3.874,,8.908,,,,,,,,,,,,,,,,9.982,,,,,,,,7.599,,9.178,,,,,,,,,,,,,,,,25.0,,,,,,,,29.0,,34.25,,"POLYGON ((6.328125 35.81781315869663, 6.328125 35.88905007936092, 6.240234375 35.88905007936092, 6.240234375 35.81781315869663, 6.328125 35.81781315869663))"
122003002132,,3.859,,,,,1.376,,32.573,,,,99.383,16.321,,32.5875,,29.4525,,,,35.3235,,6.182,,,,2.238,,,,,3.3,,13.301,,,,44.842,2.574,,7.8765,,24.6325,,,,0.597,,0.384,,,,45.0,,,,,27.0,,19.0,,,,25.0,27.0,,34.0,,22.0,,,,37.5,,57.0,,,"POLYGON ((6.240234375 35.746512259918504, 6.240234375 35.81781315869663, 6.15234375 35.81781315869663, 6.15234375 35.746512259918504, 6.240234375 35.746512259918504))"
122003002133,4.065,22.523,17.732,34.546,0.64,,2.991,,39.689,,32.5365,12.954,56.9815,87.723,43.963,109.6495,82.342,56.294,114.1735,85.674,78.11,57.0595,58.057,88.49466666666667,17.8328,24.5265,1.571,9.642,9.931,26.758,23.979,,1.654,,30.602,,25.147,12.77,23.5865,27.695,28.39,20.559,36.676,19.5995,30.9585,33.138,23.80366666666667,26.787,17.3995,36.405,5.5662,16.6665,42.0,76.0,47.0,51.0,26.0,,56.0,,60.0,,31.5,24.0,28.5,19.0,30.0,22.5,31.0,33.5,30.0,32.0,35.333333333333336,21.5,33.0,35.666666666666664,53.8,37.5,"POLYGON ((6.328125 35.746512259918504, 6.328125 35.81781315869663, 6.240234375 35.81781315869663, 6.240234375 35.746512259918504, 6.328125 35.746512259918504))"
122003002200,3.403,3.1902857142857144,6.3472,11.461200000000002,5.67,3.18625,8.065666666666667,4.62,7.2465,18.61275,12.806,7.45125,10.170666666666666,12.09325,6.346083333333333,15.629666666666665,10.70925,9.977777777777778,13.188142857142857,15.25,13.643777777777778,8.032714285714285,22.22575,13.293166666666666,28.37746153846154,31.463,2.612,3.390142857142857,9.1494,12.361799999999999,4.8708,5.464,5.325166666666667,4.797714285714285,8.870666666666667,9.844375,8.259166666666665,7.335875,7.395166666666667,9.487416666666666,6.238083333333333,13.361333333333334,11.55775,10.028666666666666,13.280142857142858,12.617,14.927666666666665,8.883571428571429,9.397125,7.75525,8.628076923076923,14.538384615384615,64.0,92.14285714285714,51.8,53.2,65.0,58.75,43.333333333333336,44.714285714285715,58.333333333333336,47.0,39.833333333333336,86.125,51.166666666666664,49.583333333333336,59.0,245.66666666666666,85.0,39.22222222222222,43.285714285714285,36.833333333333336,41.55555555555556,37.285714285714285,28.875,48.25,54.23076923076923,39.38461538461539,"POLYGON ((5.712890625 35.67514743608468, 5.712890625 35.746512259918504, 5.625 35.746512259918504, 5.625 35.67514743608468, 5.712890625 35.67514743608468))"
122003002201,,,,,,,,,,,,,,,,,0.547,,,,1.358,5.334,,,,3.7226666666666666,,,,,,,,,,,,,,,,,3.014,,,,0.177,0.398,,,,12.114666666666666,,,,,,,,,,,,,,,,,40.0,,,,158.0,222.0,,,,52.333333333333336,"POLYGON ((5.80078125 35.67514743608468, 5.80078125 35.746512259918504, 5.712890625 35.746512259918504, 5.712890625 35.67514743608468, 5.80078125 35.67514743608468))"
122003002202,1.0845,1.5553333333333332,4.10975,3.5668333333333333,4.723142857142857,7.699,7.1974,4.814444444444445,9.32242857142857,18.101333333333333,9.285,11.102285714285713,9.0368,10.74575,18.17075,19.273285714285713,7.993,12.693200000000001,10.8974,5.6798,7.857571428571428,29.390285714285714,32.4272,21.518875,37.68071428571428,27.2875,0.693,6.636333333333333,7.192625,6.339833333333333,7.280571428571428,9.1605,10.9926,6.441111111111112,11.907142857142857,10.335666666666667,10.744714285714286,15.709142857142856,10.5984,13.784375,11.169875,14.999142857142857,12.2228,11.9863,8.5044,7.28,5.419714285714285,8.748285714285714,19.284299999999998,8.29725,9.24357142857143,8.336375,183.5,136.66666666666666,97.5,47.0,166.28571428571428,40.5,43.4,48.666666666666664,49.857142857142854,32.166666666666664,48.142857142857146,78.42857142857143,40.8,64.5,155.125,103.0,110.8,50.5,38.4,63.1,43.142857142857146,47.0,32.6,33.375,38.857142857142854,45.75,"POLYGON ((5.712890625 35.6037187406973, 5.712890625 35.67514743608468, 5.625 35.67514743608468, 5.625 35.6037187406973, 5.712890625 35.6037187406973))"
122003002203,,,,,11.084,4.911333333333333,11.42,7.296,37.657599999999995,15.000666666666666,31.787,20.5455,17.5275,10.974,14.331666666666665,13.216857142857144,61.66,30.18275,15.746,19.4438,40.78885714285715,25.391166666666667,18.078,20.742,51.900125,26.720285714285716,,,,,3.653,1.3946666666666667,12.2185,7.811,17.1086,20.183666666666667,26.6625,11.193,14.202,10.8655,8.716666666666667,9.40242857142857,23.576,10.712,8.5265,12.278,12.72742857142857,15.620166666666666,13.851166666666666,10.833166666666665,12.080125,8.09442857142857,,,,,40.5,35.0,41.5,21.0,28.6,34.0,41.5,37.0,35.5,37.5,76.66666666666667,58.857142857142854,32.5,36.75,67.5,54.3,27.714285714285715,29.166666666666668,42.5,46.166666666666664,59.5,31.857142857142858,"POLYGON ((5.80078125 35.6037187406973, 5.80078125 35.67514743608468, 5.712890625 35.67514743608468, 5.712890625 35.6037187406973, 5.80078125 35.6037187406973))"
122003002210,,,,,1.019,,,1.22,,,0.819,,,7.56,,,,6.333,17.247,15.3425,19.904,,,,3.263,2.711,,,,,3.694,,,0.34,,,9.075,,,2.138,,,,0.217,9.9915,3.0905,1.783,,,,0.072,2.523,,,,,71.0,,,80.0,,,28.0,,,28.0,,,,50.0,27.5,28.5,28.0,,,,51.0,34.0,"POLYGON ((5.888671875 35.67514743608468, 5.888671875 35.746512259918504, 5.80078125 35.746512259918504, 5.80078125 35.67514743608468, 5.888671875 35.67514743608468))"
122003002211,6.262,,2.569,1.75,29.152,,0.5075,,,,12.667,2.814,7.257,17.2145,2.7725,,31.30666666666667,35.026666666666664,7.657,14.315,55.264,63.161,5.632,23.028,10.08925,27.14666666666667,8.074,,1.206,1.938,12.258,,0.362,,,,6.3405,2.523,11.918,6.301,1.885,,14.353333333333333,18.727,2.102,13.6495,29.7625,5.186,11.945,1.4193333333333333,2.11775,0.7083333333333334,41.0,,122.0,50.0,46.0,,68.5,,,,40.0,34.0,42.0,54.0,61.0,,32.0,28.333333333333332,61.0,55.0,111.0,30.0,35.0,37.666666666666664,40.25,37.333333333333336,"POLYGON ((5.9765625 35.67514743608468, 5.9765625 35.746512259918504, 5.888671875 35.746512259918504, 5.888671875 35.67514743608468, 5.9765625 35.67514743608468))"
122003002212,,,,,,,,44.291,0.8765,4.819,11.817,5.162,,2.195,14.231,29.6705,,14.158,85.163,32.979,1.797,3.959,12.502,34.3705,,11.283333333333333,,,,,,,,8.091,1.5755,11.214,3.008,1.769,,1.625,17.1885,22.2615,,16.513,14.529,18.012,1.321,32.933,3.479,4.434,,14.114,,,,,,,,25.0,44.5,25.0,40.5,55.0,,61.0,97.25,269.0,,37.0,20.0,125.0,39.0,22.0,36.0,29.5,,26.0,"POLYGON ((5.888671875 35.6037187406973, 5.888671875 35.67514743608468, 5.80078125 35.67514743608468, 5.80078125 35.6037187406973, 5.888671875 35.6037187406973))"
122003002213,3.7483333333333335,4.571111111111112,6.479785714285715,7.4153,7.354,9.969764705882353,9.791799999999999,9.987375,16.643555555555555,17.931625,18.250875,19.217200000000002,27.775357142857143,12.805529411764706,16.094,21.56705,15.3380625,8.954117647058823,41.19225,41.5201875,36.45757142857143,40.09792307692308,35.54952631578947,36.724333333333334,27.27285,50.718,2.1076666666666664,3.950222222222222,5.122714285714285,5.833399999999999,7.15675,6.358,7.034666666666667,10.232875,10.923777777777778,13.9311875,10.466375,10.563733333333333,9.81592857142857,13.712,11.38925,10.8943,11.3015625,14.032470588235293,18.232200000000002,14.1735625,19.044642857142858,12.59423076923077,11.935105263157896,12.334666666666665,9.13835,13.575,52.166666666666664,52.44444444444444,68.64285714285714,92.9,70.0,51.529411764705884,60.333333333333336,48.8125,36.94444444444444,34.9375,41.0,40.6,40.214285714285715,46.88235294117647,102.4375,142.1,78.8125,46.470588235294116,39.6,37.5,34.785714285714285,29.692307692307693,32.73684210526316,35.333333333333336,45.95,38.18181818181818,"POLYGON ((5.9765625 35.6037187406973, 5.9765625 35.67514743608468, 5.888671875 35.67514743608468, 5.888671875 35.6037187406973, 5.9765625 35.6037187406973))"
122003002220,0.892,4.346,15.0815,3.563,30.822,26.97525,18.82933333333333,34.1365,16.0674,10.1555,7.28875,15.7028,15.9105,18.91375,13.6904,28.9565,17.9202,43.02166666666666,6.742714285714285,48.214166666666664,25.947,34.06616666666667,26.365875,31.895,24.052799999999998,74.65960000000001,5.085,4.0765,13.299,7.75675,15.705200000000001,11.6465,16.004333333333335,6.6235,10.6764,10.851,6.39275,8.0474,13.278833333333335,9.8305,12.6676,11.973833333333333,8.097,25.389166666666668,10.19542857142857,20.330166666666667,6.492714285714285,12.7385,15.928125,21.851,13.3772,10.6128,51.0,218.0,316.5,47.25,68.2,38.25,42.333333333333336,31.0,35.8,36.5,47.5,63.6,35.0,29.25,120.6,114.0,55.0,39.5,56.57142857142857,62.5,46.0,44.833333333333336,45.25,33.857142857142854,148.4,43.4,"POLYGON ((5.712890625 35.532226227703376, 5.712890625 35.6037187406973, 5.625 35.6037187406973, 5.625 35.532226227703376, 5.712890625 35.532226227703376))"
122003002221,,,,,0.196,0.166,2.888,9.879,,5.53575,10.509333333333334,7.884,9.5924,10.4642,2.712,4.24625,11.3658,6.013833333333333,7.3765,9.46225,11.0624,34.15125,77.71275,68.7175,126.72066666666667,92.2435,,,,,0.42,1.233,1.939,0.013,,4.38825,8.083,6.284,8.1546,8.7898,12.282666666666666,3.219,8.617799999999999,1.6968333333333332,1.426,6.1295,2.5345999999999997,8.9065,15.54625,10.5725,26.32633333333333,23.8805,,,,,594.0,78.0,26.0,68.0,,40.5,39.5,33.75,55.0,72.6,183.0,133.0,89.6,99.83333333333333,63.5,112.25,77.1,60.75,64.75,94.0,69.0,51.0,"POLYGON ((5.80078125 35.532226227703376, 5.80078125 35.6037187406973, 5.712890625 35.6037187406973, 5.712890625 35.532226227703376, 5.80078125 35.532226227703376))"
122003002222,,,,,,,,,,,,,,,,,,,,,,89.624,,,,4.729,,,,,,,,,,,,,,,,,,,,,,17.583,,,,0.407,,,,,,,,,,,,,,,,,,,,,,27.0,,,,24.0,"POLYGON ((5.712890625 35.4606699514953, 5.712890625 35.532226227703376, 5.625 35.532226227703376, 5.625 35.4606699514953, 5.712890625 35.4606699514953))"
122003002230,,,,,,7.67,,,,,,,9.261,9.55,11.343,2.851,8.654,7.386,,,,,,,,,,,,,,1.345,,,,,,,2.575,1.973,0.434,1.094,1.545,1.249,,,,,,,,,,,,,,55.0,,,,,,,69.0,32.0,32.0,39.0,44.0,45.0,,,,,,,,,"POLYGON ((5.888671875 35.532226227703376, 5.888671875 35.6037187406973, 5.80078125 35.6037187406973, 5.80078125 35.532226227703376, 5.888671875 35.532226227703376))"
122003002231,,,0.944,,,,,,,,,,,,,,117.177,8.474,,,,,,,,,,,7.434,,,,,,,,,,,,,,17.029,3.3365,,,,,,,,,,,30.0,,,,,,,,,,,,,,32.0,67.5,,,,,,,,,"POLYGON ((5.9765625 35.532226227703376, 5.9765625 35.6037187406973, 5.888671875 35.6037187406973, 5.888671875 35.532226227703376, 5.9765625 35.532226227703376))"
122003002233,,,,4.476,5.306,2.668,6.0585,5.6095,19.584,6.9,14.826,31.1135,,9.32,10.4545,72.331,54.2375,73.958,9.515666666666666,6.967,,8.036,8.816,,43.183,89.302,,,,0.987,0.722,0.836,2.0755,3.4895,9.216,2.627,3.387,16.0555,,2.16,9.6415,42.171,20.24425,30.994,3.2836666666666665,3.26,,7.74,3.974,,24.733,24.226,,,,53.0,48.0,48.0,56.0,57.0,24.333333333333332,61.0,56.0,34.0,,35.0,59.0,32.0,37.5,27.0,39.666666666666664,39.0,,37.0,37.0,,29.0,34.5,"POLYGON ((5.9765625 35.4606699514953, 5.9765625 35.532226227703376, 5.888671875 35.532226227703376, 5.888671875 35.4606699514953, 5.9765625 35.4606699514953))"
122003002300,,,,,,,,,,,,,,,,,,,,,,,20.687,,,,,,,,,,,,,,,,,,,,,,,,,,29.175,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,,,,"POLYGON ((6.064453125 35.67514743608468, 6.064453125 35.746512259918504, 5.9765625 35.746512259918504, 5.9765625 35.67514743608468, 6.064453125 35.67514743608468))"
122003002301,,,,,,,,,,,,,,8.537,,,,,5.168,,,,,,,,,,,,,,,,,,,,,8.169,,,,,2.516,,,,,,,,,,,,,,,,,,,,,28.0,,,,,125.0,,,,,,,,"POLYGON ((6.15234375 35.67514743608468, 6.15234375 35.746512259918504, 6.064453125 35.746512259918504, 6.064453125 35.67514743608468, 6.15234375 35.67514743608468))"
122003002302,3.452,7.414,4.039333333333333,2.1376666666666666,7.120666666666667,25.6245,9.534,14.5758,14.2285,18.2145,19.88533333333333,21.076875,15.8412,35.21971428571428,21.8094,18.3458,47.184444444444445,31.2225,68.03316666666667,78.25716666666668,59.3715,83.6265,25.3365,32.701,63.32675,53.2525,1.5904,8.602,4.2,2.2816666666666667,7.395,15.6805,5.2355,11.8858,8.95575,10.94675,12.919666666666666,5.313,12.601799999999999,11.421714285714286,18.360599999999998,11.675799999999999,18.062,17.00275,14.109333333333334,14.278333333333334,16.226,26.22575,2.8085,8.776,10.26375,17.29,141.2,37.0,67.0,60.666666666666664,67.33333333333333,68.5,89.0,57.0,48.25,35.25,50.333333333333336,40.5,42.8,32.857142857142854,174.8,86.6,45.333333333333336,37.75,29.833333333333332,33.333333333333336,29.75,32.0,32.25,38.75,34.75,35.25,"POLYGON ((6.064453125 35.6037187406973, 6.064453125 35.67514743608468, 5.9765625 35.67514743608468, 5.9765625 35.6037187406973, 6.064453125 35.6037187406973))"
122003002310,9.170833333333334,5.090833333333333,3.5831999999999997,7.900428571428572,2.5503333333333336,11.5144,4.094142857142858,6.915,9.502666666666666,10.83,13.5978,4.17225,9.696375,25.15911111111111,27.128125,18.078,11.33425,16.41688888888889,36.911833333333334,29.19581818181818,39.1978,35.487,36.6165,36.3122,18.38184615384615,23.624545454545455,3.6116666666666664,3.6525,4.182,7.026428571428571,1.9636666666666667,3.3074,5.263,8.384111111111112,5.624833333333333,5.5042857142857144,10.552200000000001,5.8495,9.54925,14.796,12.299375,19.772777777777776,11.428,19.331777777777777,13.77925,16.054363636363636,12.3548,9.527533333333333,9.756916666666665,17.1675,8.627076923076924,14.823636363636364,52.333333333333336,68.66666666666667,73.0,59.0,41.833333333333336,49.2,32.285714285714285,38.0,38.166666666666664,43.285714285714285,51.2,44.75,36.5,32.44444444444444,33.125,43.77777777777778,35.625,28.666666666666668,29.166666666666668,38.0,34.6,39.4,27.333333333333332,31.6,37.76923076923077,44.72727272727273,"POLYGON ((6.240234375 35.67514743608468, 6.240234375 35.746512259918504, 6.15234375 35.746512259918504, 6.15234375 35.67514743608468, 6.240234375 35.67514743608468))"
122003002311,6.018,4.308,0.869,13.295,0.193,16.030333333333335,0.785,21.7015,,23.666,32.01266666666667,15.479333333333335,10.235,7.043,24.07525,13.556333333333335,,1.442,21.628,1.049,,45.676,42.593714285714285,34.25088888888889,15.7425,40.035666666666664,2.36,0.446,2.7515,0.8893333333333334,0.076,2.835,2.893,3.2995,,7.848333333333333,14.584,5.5696666666666665,10.772,1.8596,9.81525,3.567,,0.433,2.265,1.312,,1.084,19.427,16.865,10.5005,16.432,161.5,48.0,74.5,63.666666666666664,52.0,36.0,41.0,39.5,,50.0,31.0,36.0,23.0,40.4,34.5,34.333333333333336,,39.0,28.5,89.0,,44.0,29.857142857142858,28.88888888888889,65.0,37.666666666666664,"POLYGON ((6.328125 35.67514743608468, 6.328125 35.746512259918504, 6.240234375 35.746512259918504, 6.240234375 35.67514743608468, 6.328125 35.67514743608468))"
122003002312,8.772,7.48,9.506,,0.849,6.109,3.867,6.896,11.4395,41.6625,18.753,35.57966666666666,0.6675,,55.103,4.2755,21.94475,16.2855,,69.46066666666667,6.096,31.320666666666668,163.247,,53.25,82.623,1.658,7.331,3.055,,1.839,0.405,2.456,12.9165,1.846,22.7485,9.524,21.22566666666667,6.4615,,16.669,11.2965,10.25675,8.909,,14.288,1.501,10.883333333333335,21.098,,11.645,17.632,33.0,32.0,62.0,,35.0,35.0,30.0,39.5,52.0,24.0,25.0,23.0,33.0,,30.666666666666668,35.5,26.5,25.5,,35.333333333333336,36.0,34.0,31.0,,45.0,25.0,"POLYGON ((6.240234375 35.6037187406973, 6.240234375 35.67514743608468, 6.15234375 35.67514743608468, 6.15234375 35.6037187406973, 6.240234375 35.6037187406973))"
122003002313,5.43025,9.649299999999998,4.559928571428571,4.394692307692307,4.6216,6.200857142857143,13.636,24.001461538461538,25.557695652173912,19.705470588235293,18.816375,19.638111111111108,16.294444444444444,21.91257894736842,16.371666666666666,17.573,20.033363636363635,13.481555555555556,37.3175,34.77738888888889,29.791071428571428,22.5235,40.70127777777778,21.552882352941175,27.00815384615385,45.7891875,4.352375,5.3248,4.029428571428571,4.918769230769231,5.7924,2.0505714285714283,3.5165294117647057,12.36069230769231,13.563347826086956,10.293,11.9914375,11.874333333333334,13.326555555555554,14.050368421052632,14.556619047619048,11.92542105263158,15.349545454545455,10.424,16.101583333333334,14.447722222222223,16.598357142857143,13.3325,12.846,12.709470588235293,11.194307692307692,16.424625,71.25,61.3,45.785714285714285,55.0,55.1,32.857142857142854,43.11764705882353,31.76923076923077,50.52173913043478,35.11764705882353,40.4375,34.72222222222222,29.22222222222222,27.526315789473685,33.904761904761905,34.1578947368421,37.18181818181818,32.22222222222222,42.25,81.61111111111111,38.0,58.214285714285715,40.111111111111114,45.05882352941177,38.92307692307692,46.875,"POLYGON ((6.328125 35.6037187406973, 6.328125 35.67514743608468, 6.240234375 35.67514743608468, 6.240234375 35.6037187406973, 6.328125 35.6037187406973))"
122003002320,,,,,,,,,0.055,,,,,,,,,,,,4.032,,,,,0.749,,,,,,,,,2.461,,,,,,,,,,,,5.489,,,,,5.131,,,,,,,,,111.0,,,,,,,,,,,,94.0,,,,,53.0,"POLYGON ((6.064453125 35.532226227703376, 6.064453125 35.6037187406973, 5.9765625 35.6037187406973, 5.9765625 35.532226227703376, 6.064453125 35.532226227703376))"
122003002321,5.383675675675676,5.877535714285715,4.865625,4.366194444444444,7.877594594594595,8.364466666666667,8.582736842105263,10.638837209302327,11.521025,12.189243243243244,12.203272727272727,12.434767441860465,10.836186046511628,15.51760465116279,22.73685714285714,21.801911111111114,12.288916666666665,23.29318181818182,24.250553191489363,28.08251111111111,29.0448,30.222860465116277,29.42957142857143,31.561869565217393,28.027605263157895,31.97174418604651,5.7169459459459455,5.989428571428571,6.05609375,7.611555555555555,7.058621621621621,7.498233333333333,6.9300263157894735,8.732325581395349,8.512325,10.195513513513513,10.517431818181818,11.210139534883721,9.737372093023255,12.408627906976744,14.465642857142857,13.1846,11.304020833333334,12.843772727272729,10.667829787234043,14.589511111111111,14.178555555555555,14.035767441860466,10.774452380952381,11.517,10.18078947368421,14.661372093023255,61.5945945945946,65.92857142857143,72.59375,64.80555555555556,51.810810810810814,50.43333333333333,34.5,39.69767441860465,48.9,34.13513513513514,40.79545454545455,37.41860465116279,42.58139534883721,36.41860465116279,38.11904761904762,40.422222222222224,43.5625,32.52272727272727,49.808510638297875,43.75555555555555,41.13333333333333,33.97674418604651,38.904761904761905,38.43478260869565,40.421052631578945,50.06976744186046,"POLYGON ((6.15234375 35.532226227703376, 6.15234375 35.6037187406973, 6.064453125 35.6037187406973, 6.064453125 35.532226227703376, 6.15234375 35.532226227703376))"
122003002322,2.669,11.22025,,3.6233333333333335,5.742333333333333,1.204,7.237,3.062,2.253,14.387333333333334,3.238,11.656,8.089,23.2638,30.121,40.975,5.126,13.596666666666666,19.4995,71.419,8.209333333333333,50.27875,24.681,22.5005,,46.28625,1.041,1.09075,,1.196,1.9396666666666667,3.1785,0.187,2.288,1.4363333333333332,13.208666666666666,5.8255,2.6185,12.870333333333335,13.445799999999998,17.9025,20.971333333333334,1.878,5.539666666666667,4.8445,33.491,17.475,26.5405,33.846,13.7155,,16.495,74.0,52.0,,69.0,48.0,41.0,37.0,31.0,45.333333333333336,26.333333333333332,45.0,34.0,28.666666666666668,22.2,24.0,23.0,59.0,33.333333333333336,46.0,32.0,49.333333333333336,22.0,26.0,32.0,,31.25,"POLYGON ((6.064453125 35.4606699514953, 6.064453125 35.532226227703376, 5.9765625 35.532226227703376, 5.9765625 35.4606699514953, 6.064453125 35.4606699514953))"
